diggCount;hashtags_0_cover;hashtags_0_id;hashtags_0_name;hashtags_0_title;hashtags_1_cover;hashtags_1_id;hashtags_1_name;hashtags_1_title;hashtags_2_cover;hashtags_2_id;hashtags_2_name;hashtags_2_title;hashtags_3_cover;hashtags_3_id;hashtags_3_name;hashtags_3_title;hashtags_4_cover;hashtags_4_id;hashtags_4_name;hashtags_4_title;hashtags_5_cover;hashtags_5_id;hashtags_5_name;hashtags_5_title;hashtags_6_cover;hashtags_6_id;hashtags_6_name;hashtags_6_title;hashtags_7_cover;hashtags_7_id;hashtags_7_name;hashtags_7_title;hashtags_8_cover;hashtags_8_id;hashtags_8_name;hashtags_8_title;hashtags_9_cover;hashtags_9_id;hashtags_9_name;hashtags_9_title;hashtags_10_cover;hashtags_10_id;hashtags_10_name;hashtags_10_title;hashtags_11_cover;hashtags_11_id;hashtags_11_name;hashtags_11_title;hashtags_12_cover;hashtags_12_id;hashtags_12_name;hashtags_12_title;hashtags_13_cover;hashtags_13_id;hashtags_13_name;hashtags_13_title;hashtags_14_cover;hashtags_14_id;hashtags_14_name;hashtags_14_title;hashtags_15_cover;hashtags_15_id;hashtags_15_name;hashtags_15_title;hashtags_16_cover;hashtags_16_id;hashtags_16_name;hashtags_16_title;hashtags_17_cover;hashtags_17_id;hashtags_17_name;hashtags_17_title;hashtags_18_cover;hashtags_18_id;hashtags_18_name;hashtags_18_title;hashtags_19_cover;hashtags_19_id;hashtags_19_name;hashtags_19_title;hashtags_20_cover;hashtags_20_id;hashtags_20_name;hashtags_20_title;hashtags_21_cover;hashtags_21_id;hashtags_21_name;hashtags_21_title;hashtags_22_cover;hashtags_22_id;hashtags_22_name;hashtags_22_title;hashtags_23_cover;hashtags_23_id;hashtags_23_name;hashtags_23_title;hashtags_24_cover;hashtags_24_id;hashtags_24_name;hashtags_24_title;hashtags_25_cover;hashtags_25_id;hashtags_25_name;hashtags_25_title;hashtags_26_cover;hashtags_26_id;hashtags_26_name;hashtags_26_title;hashtags_27_cover;hashtags_27_id;hashtags_27_name;hashtags_27_title;hashtags_28_cover;hashtags_28_id;hashtags_28_name;hashtags_28_title;hashtags_29_cover;hashtags_29_id;hashtags_29_name;hashtags_29_title;hashtags_30_cover;hashtags_30_id;hashtags_30_name;hashtags_30_title;hashtags_31_cover;hashtags_31_id;hashtags_31_name;hashtags_31_title;hashtags_32_cover;hashtags_32_id;hashtags_32_name;hashtags_32_title;hashtags_33_cover;hashtags_33_id;hashtags_33_name;hashtags_33_title;hashtags_34_cover;hashtags_34_id;hashtags_34_name;hashtags_34_title;hashtags_35_cover;hashtags_35_id;hashtags_35_name;hashtags_35_title;hashtags_36_cover;hashtags_36_id;hashtags_36_name;hashtags_36_title;hashtags_37_cover;hashtags_37_id;hashtags_37_name;hashtags_37_title;hashtags_38_cover;hashtags_38_id;hashtags_38_name;hashtags_38_title;hashtags_39_cover;hashtags_39_id;hashtags_39_name;hashtags_39_title;hashtags_40_cover;hashtags_40_id;hashtags_40_name;hashtags_40_title;hashtags_41_cover;hashtags_41_id;hashtags_41_name;hashtags_41_title;hashtags_42_cover;hashtags_42_id;hashtags_42_name;hashtags_42_title;hashtags_43_cover;hashtags_43_id;hashtags_43_name;hashtags_43_title;hashtags_44_cover;hashtags_44_id;hashtags_44_name;hashtags_44_title;hashtags_45_cover;hashtags_45_id;hashtags_45_name;hashtags_45_title;hashtags_46_id;hashtags_46_name;hashtags_47_cover;hashtags_47_id;hashtags_47_name;hashtags_47_title;hashtags_48_cover;hashtags_48_id;hashtags_48_name;hashtags_48_title;input;isAd;isMuted;musicMeta_coverMediumUrl;musicMeta_musicAlbum;musicMeta_musicAuthor;musicMeta_musicId;musicMeta_musicName;musicMeta_musicOriginal;playCount;searchHashtag_name;searchHashtag_views;searchQuery;text;videoMeta_duration
499;;4379313;zapatos;;;253035;doni;;;17080525;originales;;;31306;ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a534dda67976c1dec9c4592cb288815e~c5_720x720.jpeg?lk3s=a5d48078&nonce=7947&refresh_token=ac91120fe6ea17f89e9b5a0ed34ce7e9&x-expires=1720839600&x-signature=HvHKLIueLRChIBmQ4U9nD67y23s%3D&shp=a5d48078&shcp=b59d6b55;;Doni;7390160887891430150;sonido original;true;21700;ecuador;195300000000;;#zapatos #doni #originales #ecuador ;134
143;;83477677;recetasfaciles;¿Quién dijo que la cocina es complicada? ¡Descubre las #RecetasFaciles que salvarán tu vida! 🥘🔥🥗;;31306;ecuador;;;1637342470396934;fypシ;;;20717291;paratii;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/663b954685d35c8e6c475c6808f0f74d~c5_720x720.jpeg?lk3s=a5d48078&nonce=23365&refresh_token=0c247588bea70203b0f81ca4bab73136&x-expires=1720839600&x-signature=JNwE4%2FAum5F8GxYi%2FH2wnFVcPYo%3D&shp=a5d48078&shcp=b59d6b55;;Victor Vallejo | foodie 🌿;7390196808440154886;sonido original;true;4075;ecuador;195300000000;;Costillas bbq facil 🙌🏻🍖🧑🏻‍🍳 #recetasfaciles #ecuador #fypシ #paratii ;85
29300;;31306;ecuador;;;40817;argentina;;;80404089;ecuadorvsargentina;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/32e9a7dea4be6e8890459ce5479a12e1.jpeg?nonce=80925&refresh_token=91d2b83e50c6f7e2b7a116d256122818&shp=b59d6b55&shcp=-;82877330;futbol;Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏;;44804;copaamerica;See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟;;6192;soccer;It's called #Soccer.;;229207;fyp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/745b5455a4f49327d43784cdce5db2fe~c5_720x720.jpeg?lk3s=a5d48078&nonce=58898&refresh_token=b97743a861f689265b8bccc03ea25e2f&x-expires=1720839600&x-signature=IMwjFnqCiaxM9qhHB3M0YvaBs0w%3D&shp=a5d48078&shcp=b59d6b55;;daryjavy;7387990750313990917;sonido original;true;491600;ecuador;195300000000;;Todos en Ecuador después de perder contra Argentina 🫠 #ecuador #argentina #ecuadorvsargentina #futbol #copaamerica #soccer #fyp ;26
200;;1592305704978438;ecuador🇪🇨;;;1637342470396934;fypシ;;;1706316704552965;ariannasoriano;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb172d720a0cf9c500a99fbd6046e9b2~c5_720x720.jpeg?lk3s=a5d48078&nonce=68673&refresh_token=49e1065e3ea874b370a862b0d386eaca&x-expires=1720839600&x-signature=ldfD4u%2FuXMYWJKdDYQdY1CTx4BE%3D&shp=a5d48078&shcp=b59d6b55;;A R I A N N A🥀;7390199185570958086;original sound;true;1536;ecuador;195300000000;;El mejor consejo del mundo #ecuador🇪🇨 #fypシ #ariannasoriano ;282
102000;;42164;foryou;;;44804;copaamerica;See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟;;31306;ecuador;;;1592305704978438;ecuador🇪🇨;;;1616067151544326;ponmeenparati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/d52638793cd041d984c997374ba2aa4a.jpeg;アンディーヴと眠って;Ichiko Aoba;6924310202087704577;アンディーヴと眠って;false;538000;ecuador;195300000000;;Pero la Fe es lo último que se pierde... 💪🏽 #foryou #copaamerica #ecuador #ecuador🇪🇨 #ponmeenparati ;5
1340;;65243;parati;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=48221&refresh_token=63aac1f529bdddf6da5eda5eee4f60d3&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4558fbb96c74107ecca0680a7e42119f~c5_720x720.jpeg?lk3s=a5d48078&nonce=24621&refresh_token=a12366aa2c3b8760782cca211aa0b2b9&x-expires=1720839600&x-signature=lKhhB%2BSXF1xyYAUxGwuaIgvHTew%3D&shp=a5d48078&shcp=b59d6b55;;alex castro 🩴;7390181842753342214;sonido original;true;12300;ecuador;195300000000;;Sobreviviendo en Ecuador , asi es colegio 😎🤌#parati #viral  ;85
1377;;1666806250641414;elpoderdelagente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dca7b502b5b206da91754d82e32805d4~c5_720x720.jpeg?lk3s=a5d48078&nonce=67571&refresh_token=20aba1ed9d3d0bc5c354205b1a8a5578&x-expires=1720839600&x-signature=6khoCUNFRs4Kk9EXG8uhy0OuFZM%3D&shp=a5d48078&shcp=b59d6b55;;Luisa González;7390190987942120197;sonido original;true;16800;ecuador;195300000000;;Las palabras más lindas: Pinte el Ecuador de ESPERANZA. Y asi lo haremos, de esperanza, de fe, de alegria, de paz #ElPoderDeLaGente ;77
624;;65243;parati;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=35781&refresh_token=dbd235f8edc371a0f1ae3ac9adaf6669&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=35781&refresh_token=dbd235f8edc371a0f1ae3ac9adaf6669&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;1696502063586309;calumabolivarecuador🍊🍊;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e19260cf7ab99214990df1d708470d81~c5_720x720.jpeg?lk3s=a5d48078&nonce=23759&refresh_token=684a2e8940bffcc890002d710154528b&x-expires=1720839600&x-signature=tbVsIO3iWgksDC5dEYhRaJlFwO4%3D&shp=a5d48078&shcp=b59d6b55;;Viva León MX;7374546044712487685;sonido original;true;5769;ecuador;195300000000;;#parati #Viral #Viral #calumabolivarecuador🍊🍊 ;15
43400;;22915;xd;;;20050;colombia;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/cb514973addd54a58a6ef8bbfb815854?nonce=71003&refresh_token=eccd077a052d8b46dd160162f774329d&shp=b59d6b55&shcp=-;1518;edit;Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.;;7032135104122060805;fuchibol🤑;;;18189981;partidos;;;40817;argentina;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/32e9a7dea4be6e8890459ce5479a12e1.jpeg?nonce=44220&refresh_token=998bb01b359c11f9394f1ce63ecd3e9e&shp=b59d6b55&shcp=-;82877330;futbol;Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏;;36046822;resultados;;;31306;ecuador;;;27397;brasil;Cadê os brazucas do musical.ly?;;102321;portugal;Cadê os portugueses? 😍;;1595387360576518;eslovenia;;;561191;copa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1beb2ae20ddf13e90b9d32fcbd6ca993~c5_720x720.jpeg?lk3s=a5d48078&nonce=16089&refresh_token=f91af9d1e20c297b100317903a3c4672&x-expires=1720839600&x-signature=IyaF4qfotTPmFRqPstP%2BLBm65pc%3D&shp=a5d48078&shcp=b59d6b55;;AlbeiroGG_xd;7388176060373109510;sonido original;true;872200;ecuador;195300000000;;ojo con Mike La Máquina Del Mal #xd #colombia #edit #fuchibol🤑 #partidos #argentina #futbol #resultados #ecuador #brasil #portugal #eslovenia #copa;14
454300;;29374485;cartuchera;;;14122097;estudiantes;;;31306;ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/5109410c55e348e98a7a891ecb3af386.jpeg;Harvest Moon: Back to Nature, The Themes;Arcade Player;6862997764230350850;"Town (From ""Harvest Moon, Back to Nature"")";false;15100000;ecuador;195300000000;;En $6.20 🙌🏻 #cartuchera #estudiantes #ecuador ;29
951800;;229207;fyp;;;42164;foryou;;;1637342470396934;fypシ;;;321139;quito;;;31306;ecuador;;;1664119477821441;fypシ゚viral;;;28794;hermanos;;;143516;comedia;¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.;;8181;mexico;México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!;;20050;colombia;;;153828;fy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e7288ca071d17185b08d2ac94ad0934~c5_720x720.jpeg?lk3s=a5d48078&nonce=92126&refresh_token=f6656e4d28a6302dc8f0d2e68447bb90&x-expires=1720839600&x-signature=Ai1AKVGacOlSv9E9OceOykUY1oI%3D&shp=a5d48078&shcp=b59d6b55;;Julia;7282849868672977669;sonido original;true;14600000;ecuador;195300000000;;🙃 #fyp #foryou #fypシ #quito #ecuador #fypシ゚viral #hermanos #comedia #mexico #colombia #fy ;14
123600;;7365912528725442565;elnuevoecuadorresuelve;;;1677227317165058;danielnoboaazin;;;7236907015255523334;danielnoboapresidente;;;31306;ecuador;;;7383851408874799110;elmanqueresuelve💪;;;368610;tri;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/32e9a7dea4be6e8890459ce5479a12e1.jpeg?nonce=39294&refresh_token=10b1786539b50e11a6f62888cb550e5c&shp=b59d6b55&shcp=-;82877330;futbol;Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏;;2138289;deporte;;;6999730;partido;;;44804;copaamerica;See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/952c75d7e089bdb6cd3005c891ef3c38~c5_720x720.jpeg?lk3s=a5d48078&nonce=4077&refresh_token=c9b707b282290ab9ae1c2447d71447b9&x-expires=1720839600&x-signature=sjxJMYTK6dlC4qFisTTYL1nCo0M%3D&shp=a5d48078&shcp=b59d6b55;;DanielNoboaOK;7386502744083794694;sonido original;true;1500000;ecuador;195300000000;;Ecuador juega limpio 🫡🇪🇨 #ElNuevoEcuadorResuelve #danielnoboaazin #danielnoboapresidente #ecuador #ElManQueResuelve💪 #tri #futbol #deporte #partido #copaamerica ;5
42500;;2922912;quemiedo;;;1520941;lallorona;;;22702088;esreal;;;1658984702543878;yoescuchotropicálida;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/09ee232d68f95f9be7016e60a099892e?nonce=78316&refresh_token=88aba52d07a397dde7e5f439931c52a4&shp=b59d6b55&shcp=-;92008;terror;;;64188;paranormal;;;209021;oculto;;;17001529;leyendas;;;89160005;leyendasurbanas;;;19336;humor;¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂;;143516;comedia;¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.;;31306;ecuador;;;1601475197655046;laleyendadelallorona;;;198995;risas;;;7137661704142422021;esdechill;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;true;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cd94a01b9ba76c497d7f44b066eab972~c5_720x720.jpeg?lk3s=a5d48078&nonce=74314&refresh_token=b74895829c81ff4a155a8e47fd5f7e5c&x-expires=1720839600&x-signature=dIvEbCTxU4ZrtsrW8KLA0P6lHpQ%3D&shp=a5d48078&shcp=b59d6b55;;Tropicálida Ecuador;7386890588375681797;sonido original;true;1300000;ecuador;195300000000;;#quemiedo 😱😱😱 #lallorona #esreal #YoEscuchoTropicálida  #terror #paranormal #oculto #leyendas #leyendasurbanas #humor #comedia #Ecuador #laleyendadelallorona #risas #esdechill ;16
1171;;;;;;1616084556080165;greciarecinos;;;1669617396444166;greciaytufi;;;137157;guatemala;;;31306;ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/83b241d4cd7c4ee1992b18f4855c89ea.jpeg;;BGM President;6968750806661072897;가을바람;false;25200;ecuador;195300000000;;Mi uñas de niña linda @Naye TE AMO #greciarecinos #greciaytufi #guatemala #ecuador ;71
7200;;31306;ecuador;;;229207;fyp;;;42164;foryou;;;88764338;foryoupage;;;153828;fy;;;20050;colombia;;;28794;hermanos;;;143516;comedia;¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.;;8181;mexico;México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!;;1637342470396934;fypシ;;;43776;chile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a389beedff68e01052f0328e2d4d47c~c5_720x720.jpeg?lk3s=a5d48078&nonce=886&refresh_token=b1a80e5324a2815ad705c1cbc194114e&x-expires=1720839600&x-signature=K5525VWp80WEuzlIbm66e6UyHfg%3D&shp=a5d48078&shcp=b59d6b55;;Santiago Palacio;7357120132588768006;sonido original;true;54400;ecuador;195300000000;;Eriqueta a tu herman@ comelon 😂😂 #ecuador #fyp #foryou #foryoupage #fy #colombia #hermanos #comedia #mexico #fypシ #chile ;12
1176;;1621761749299365;quito_ecuador🇪🇨;;;321139;quito;;;67226255;motul;;;103840;yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/88814e54dcaa42721bf85092fcbb0dda~c5_720x720.jpeg?lk3s=a5d48078&nonce=4496&refresh_token=d95017722bc8b42dc71ac6c98dade9b6&x-expires=1720839600&x-signature=kvSvkMqttR8YORGem%2B4qn0GOo6Q%3D&shp=a5d48078&shcp=b59d6b55;;🍓TITI🧿🏍💨;7390139644274838278;sonido original;true;34100;ecuador;195300000000;;Cambio de aceite de mi moto 🏍️💨 #quito_ecuador🇪🇨  #quito  #motul  #yamaha ;154
6379;;3989291;gratis;;;;güzelbakkendine;;;73068814;beaulis;;;7224503302637387782;stickfar;;;7049704560192913409;kalemfar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;true;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/102e7cd1234b35ca99a0ba4176a8f357~c5_720x720.jpeg?lk3s=a5d48078&nonce=20477&refresh_token=3ff4193825bd4e5fe520ae5776251ba0&x-expires=1720839600&x-signature=vLVeKJ3LICsioTgeiuos%2FxHE5Ew%3D&shp=a5d48078&shcp=b59d6b55;;Gratis;7382843566489012998;orijinal ses;true;645300;gratis;18300000000;;Yine viral olması gereken bir ürün ve yine Beaulis! 💜 5 farklı renk seçeneği ile Beaulis Spin It Stick Göz Farlarına bayılacaksın! 😍 Işıl ışıl, kolay uygulanan ve çizgilere dolmayan formülü ile makyaj çantanın yıldızı olacak bu farları keşfetmek için hemen Gratis’e koş! 🏃‍♀️ #Gratis #GüzelBakKendine #Beaulis #StickFar #kalemfar ;13
2631;;;güzelbakkendine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;true;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/102e7cd1234b35ca99a0ba4176a8f357~c5_720x720.jpeg?lk3s=a5d48078&nonce=20477&refresh_token=3ff4193825bd4e5fe520ae5776251ba0&x-expires=1720839600&x-signature=vLVeKJ3LICsioTgeiuos%2FxHE5Ew%3D&shp=a5d48078&shcp=b59d6b55;;Gratis;7381052298612378373;orijinal ses;true;9200000;gratis;18300000000;;Smooth & Fresh teknolojisine sahip yeni Veet Tüy Dökücü Krem ile istenmeyen tüylerinden ağrısız kurtul! 🌸 24 saate kadar nemlendiren formülü ve yatıştırıcı etkisiyle yaz boyu üstün pürüzsüzlük etkisini yaşa! 💜 #güzelbakkendine ;10
4862;;3989291;gratis;;;1668665043120133;gratistenaldıklarım;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gratis;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cb06960bda883dd614219c08dc854016~c5_720x720.jpeg?lk3s=a5d48078&nonce=96739&refresh_token=fe3564e26a7e773f15950ac162851ced&x-expires=1720839600&x-signature=Wyt5hMeSJJKoHK4c3zFnw5YmAUA%3D&shp=a5d48078&shcp=b59d6b55;;BİR+BİR CAN;7375631624140688133;orijinal ses;true;598900;gratis;18300000000;;#gratis #gratistenaldıklarım ;38
