diggCount,hashtags_0_id,hashtags_0_name,hashtags_0_title,hashtags_1_id,hashtags_1_name,hashtags_1_title,hashtags_2_id,hashtags_2_name,hashtags_2_title,hashtags_3_id,hashtags_3_name,hashtags_3_title,hashtags_4_id,hashtags_4_name,hashtags_4_title,hashtags_5_id,hashtags_5_name,hashtags_5_title,hashtags_6_id,hashtags_6_name,hashtags_6_title,hashtags_7_id,hashtags_7_name,hashtags_7_title,hashtags_8_id,hashtags_8_name,hashtags_8_title,hashtags_9_id,hashtags_9_name,hashtags_9_title,hashtags_10_id,hashtags_10_name,hashtags_10_title,hashtags_11_id,hashtags_11_name,hashtags_11_title,hashtags_12_id,hashtags_12_name,hashtags_12_title,hashtags_13_id,hashtags_13_name,hashtags_13_title,hashtags_14_id,hashtags_14_name,hashtags_14_title,hashtags_15_id,hashtags_15_name,hashtags_15_title,hashtags_16_id,hashtags_16_name,hashtags_16_title,hashtags_17_id,hashtags_17_name,hashtags_17_title,hashtags_18_id,hashtags_18_name,hashtags_18_title,hashtags_19_id,hashtags_19_name,hashtags_19_title,hashtags_20_id,hashtags_20_name,hashtags_20_title,hashtags_21_id,hashtags_21_name,hashtags_21_title,hashtags_22_id,hashtags_22_name,hashtags_22_title,hashtags_23_id,hashtags_23_name,hashtags_23_title,hashtags_24_id,hashtags_24_name,hashtags_24_title,hashtags_25_id,hashtags_25_name,hashtags_25_title,hashtags_26_id,hashtags_26_name,hashtags_26_title,hashtags_27_id,hashtags_27_name,hashtags_27_title,hashtags_28_id,hashtags_28_name,hashtags_28_title,hashtags_29_id,hashtags_29_name,hashtags_29_title,hashtags_30_id,hashtags_30_name,hashtags_30_title,hashtags_31_id,hashtags_31_name,hashtags_31_title,hashtags_32_id,hashtags_32_name,hashtags_32_title,hashtags_33_id,hashtags_33_name,hashtags_33_title,hashtags_34_id,hashtags_34_name,hashtags_34_title,hashtags_35_id,hashtags_35_name,hashtags_35_title,hashtags_36_id,hashtags_36_name,hashtags_36_title,hashtags_37_id,hashtags_37_name,hashtags_37_title,hashtags_38_id,hashtags_38_name,hashtags_38_title,hashtags_39_id,hashtags_39_name,hashtags_39_title,hashtags_40_id,hashtags_40_name,hashtags_40_title,hashtags_41_id,hashtags_41_name,hashtags_41_title,hashtags_42_id,hashtags_42_name,hashtags_42_title,hashtags_43_id,hashtags_43_name,hashtags_43_title,hashtags_44_id,hashtags_44_name,hashtags_44_title,hashtags_45_id,hashtags_45_name,hashtags_45_title,hashtags_46_id,hashtags_46_name,hashtags_47_id,hashtags_47_name,hashtags_47_title,hashtags_48_id,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicAlbum,musicMeta_musicAuthor,musicMeta_musicId,musicMeta_musicName,musicMeta_musicOriginal,playCount,searchHashtag_name,searchHashtag_views,searchQuery,text,videoMeta_duration
46300,1637342470396934.0,fypシ,,19336.0,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,143516.0,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",15267.0,venezuela,,1703223244064773.0,manotengofe,,34902705.0,tengofe,,73386419.0,lavinotinto,,31306.0,ecuador,,44804.0,copaamerica,See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟,76965937.0,conmebol,,82877330.0,futbol,Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏,1675477709413382.0,siemprevinotinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,Samuel Alvarez 🥛💚,7383483874473790213,sonido original,True,485300,ecuador,195300000000.0,,A MIMIR SIN SUEÑO 🇻🇪 // #fypシ #humor #comedia #venezuela #manotengofe #tengofe #lavinotinto #ecuador #copaamerica #conmebol #futbol #siemprevinotinto ,10
12200,31306.0,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,Arvid 🐺,7390121778009279237,sonido original,True,112000,ecuador,195300000000.0,,Una cosa no tiene que ver con la otra 👀 | IG: yosoyarvid #ecuador ,9
1600000,31306.0,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,True,Música de Ecuador: Cajita de Música,Pueblo Nuevo,5000000000405513709,A Mi Lindo Ecuador,False,23200000,ecuador,195300000000.0,,Los propio roba mango JAJJAJAJA 🪖 Dios los cuide siempre soldados 🫡🙏🏻. #ecuador ,11
499,4379313.0,zapatos,,253035.0,doni,,17080525.0,originales,,31306.0,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,Doni,7390160887891430150,sonido original,True,21700,ecuador,195300000000.0,,#zapatos #doni #originales #ecuador ,134
143,83477677.0,recetasfaciles,¿Quién dijo que la cocina es complicada? ¡Descubre las #RecetasFaciles que salvarán tu vida! 🥘🔥🥗,31306.0,ecuador,,1637342470396934.0,fypシ,,20717291.0,paratii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,Victor Vallejo | foodie 🌿,7390196808440154886,sonido original,True,4075,ecuador,195300000000.0,,Costillas bbq facil 🙌🏻🍖🧑🏻‍🍳 #recetasfaciles #ecuador #fypシ #paratii ,85
29300,31306.0,ecuador,,40817.0,argentina,,80404089.0,ecuadorvsargentina,,82877330.0,futbol,Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏,44804.0,copaamerica,See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟,6192.0,soccer,It's called #Soccer.,229207.0,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,daryjavy,7387990750313990917,sonido original,True,491600,ecuador,195300000000.0,,Todos en Ecuador después de perder contra Argentina 🫠 #ecuador #argentina #ecuadorvsargentina #futbol #copaamerica #soccer #fyp ,26
102000,42164.0,foryou,,44804.0,copaamerica,See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟,31306.0,ecuador,,1592305704978438.0,ecuador🇪🇨,,1616067151544326.0,ponmeenparati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,アンディーヴと眠って,Ichiko Aoba,6924310202087704577,アンディーヴと眠って,False,538000,ecuador,195300000000.0,,Pero la Fe es lo último que se pierde... 💪🏽 #foryou #copaamerica #ecuador #ecuador🇪🇨 #ponmeenparati ,5
43400,22915.0,xd,,20050.0,colombia,,1518.0,edit,Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.,7.032135104122061e+18,fuchibol🤑,,18189981.0,partidos,,40817.0,argentina,,82877330.0,futbol,Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏,36046822.0,resultados,,31306.0,ecuador,,27397.0,brasil,Cadê os brazucas do musical.ly?,102321.0,portugal,Cadê os portugueses? 😍,1595387360576518.0,eslovenia,,561191.0,copa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,AlbeiroGG_xd,7388176060373109510,sonido original,True,872200,ecuador,195300000000.0,,ojo con Mike La Máquina Del Mal #xd #colombia #edit #fuchibol🤑 #partidos #argentina #futbol #resultados #ecuador #brasil #portugal #eslovenia #copa,14
454300,29374485.0,cartuchera,,14122097.0,estudiantes,,31306.0,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,"Harvest Moon: Back to Nature, The Themes",Arcade Player,6862997764230350850,"Town (From ""Harvest Moon, Back to Nature"")",False,15100000,ecuador,195300000000.0,,En $6.20 🙌🏻 #cartuchera #estudiantes #ecuador ,29
951800,229207.0,fyp,,42164.0,foryou,,1637342470396934.0,fypシ,,321139.0,quito,,31306.0,ecuador,,1664119477821441.0,fypシ゚viral,,28794.0,hermanos,,143516.0,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",8181.0,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,20050.0,colombia,,153828.0,fy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,Julia,7282849868672977669,sonido original,True,14600000,ecuador,195300000000.0,,🙃 #fyp #foryou #fypシ #quito #ecuador #fypシ゚viral #hermanos #comedia #mexico #colombia #fy ,14
123600,7.365912528725443e+18,elnuevoecuadorresuelve,,1677227317165058.0,danielnoboaazin,,7.236907015255523e+18,danielnoboapresidente,,31306.0,ecuador,,7.383851408874799e+18,elmanqueresuelve💪,,368610.0,tri,,82877330.0,futbol,Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏,2138289.0,deporte,,6999730.0,partido,,44804.0,copaamerica,See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,DanielNoboaOK,7386502744083794694,sonido original,True,1500000,ecuador,195300000000.0,,Ecuador juega limpio 🫡🇪🇨 #ElNuevoEcuadorResuelve #danielnoboaazin #danielnoboapresidente #ecuador #ElManQueResuelve💪 #tri #futbol #deporte #partido #copaamerica ,5
42500,2922912.0,quemiedo,,1520941.0,lallorona,,22702088.0,esreal,,1658984702543878.0,yoescuchotropicálida,,92008.0,terror,,64188.0,paranormal,,209021.0,oculto,,17001529.0,leyendas,,89160005.0,leyendasurbanas,,19336.0,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,143516.0,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",31306.0,ecuador,,1601475197655046.0,laleyendadelallorona,,198995.0,risas,,7.137661704142422e+18,esdechill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,True,,Tropicálida Ecuador,7386890588375681797,sonido original,True,1300000,ecuador,195300000000.0,,#quemiedo 😱😱😱 #lallorona #esreal #YoEscuchoTropicálida  #terror #paranormal #oculto #leyendas #leyendasurbanas #humor #comedia #Ecuador #laleyendadelallorona #risas #esdechill ,16
1171,,,,1616084556080165.0,greciarecinos,,1669617396444166.0,greciaytufi,,137157.0,guatemala,,31306.0,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,BGM President,6968750806661072897,가을바람,False,25200,ecuador,195300000000.0,,Mi uñas de niña linda @Naye TE AMO #greciarecinos #greciaytufi #guatemala #ecuador ,71
7200,31306.0,ecuador,,229207.0,fyp,,42164.0,foryou,,88764338.0,foryoupage,,153828.0,fy,,20050.0,colombia,,28794.0,hermanos,,143516.0,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",8181.0,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,1637342470396934.0,fypシ,,43776.0,chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,Santiago Palacio,7357120132588768006,sonido original,True,54400,ecuador,195300000000.0,,Eriqueta a tu herman@ comelon 😂😂 #ecuador #fyp #foryou #foryoupage #fy #colombia #hermanos #comedia #mexico #fypシ #chile ,12
1176,1621761749299365.0,quito_ecuador🇪🇨,,321139.0,quito,,67226255.0,motul,,103840.0,yamaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,,🍓TITI🧿🏍💨,7390139644274838278,sonido original,True,34100,ecuador,195300000000.0,,Cambio de aceite de mi moto 🏍️💨 #quito_ecuador🇪🇨  #quito  #motul  #yamaha ,154
6379,3989291.0,gratis,,,güzelbakkendine,,73068814.0,beaulis,,7.224503302637388e+18,stickfar,,7.049704560192913e+18,kalemfar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,True,False,,Gratis,7382843566489012998,orijinal ses,True,645300,gratis,18300000000.0,,"Yine viral olması gereken bir ürün ve yine Beaulis! 💜 5 farklı renk seçeneği ile Beaulis Spin It Stick Göz Farlarına bayılacaksın! 😍 Işıl ışıl, kolay uygulanan ve çizgilere dolmayan formülü ile makyaj çantanın yıldızı olacak bu farları keşfetmek için hemen Gratis’e koş! 🏃‍♀️ #Gratis #GüzelBakKendine #Beaulis #StickFar #kalemfar ",13
4862,3989291.0,gratis,,1668665043120133.0,gratistenaldıklarım,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,BİR+BİR CAN,7375631624140688133,orijinal ses,True,598900,gratis,18300000000.0,,#gratis #gratistenaldıklarım ,38
8409,660935.0,تركيا,,1648535655345158.0,الدراسة_في_الخارج,,1639506339645445.0,الدراسة_في_تركيا,,88027836.0,اسطنبول,,1658983239083014.0,جراتيس,,1662514917593094.0,تركيا🇹🇷اسطنبول,,1614480191344646.0,تركيا🇹🇷,,87148421.0,قراطيس,,3989291.0,gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,مايو🦋✨.,7234849060724378369,الصوت الأصلي,True,565400,gratis,18300000000.0,,شو اكتر شي بتحبوا تشتروه من جراتيس ؟ 😃💜. #تركيا #الدراسة_في_الخارج #الدراسة_في_تركيا #اسطنبول #جراتيس #تركيا🇹🇷اسطنبول #تركيا🇹🇷  #قراطيس #gratis ,12
30800,,gratis,,,28hazirangratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Kevindaveprod,6920045731982166789,RIHANNA x SEAN PAUL x MR VEGAS mashup by K D,True,767600,gratis,18300000000.0,,#gratis #28hazirangratis ,11
42800,86182714.0,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,1611266902130694.0,kesfetteyiz,,1631874665841669.0,kesfetbeniöneçıkart,,3989291.0,gratis,,1664119477821441.0,fypシ゚viral,,1663935709411330.0,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,heyykardelen💗🪐,7365625034726247173,bastığım yer cam kırıkları almam önlem,True,1100000,gratis,18300000000.0,,Gratis’teki kız 🥰❤️ bu şarkı çok cute yani tatlı #keşfet #kesfetteyiz #kesfetbeniöneçıkart #gratis #fypシ゚viral #CapCut ,12
97000,3989291.0,gratis,,20009157.0,diyarbakır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,𝓜𝓮𝓵𝓮𝓴🖤,7385458943399299845,orijinal ses,True,3000000,gratis,18300000000.0,,#gratis #diyarbakır ,10
15600,3989291.0,gratis,,88206367.0,gratisindirimi,,7.375297494185411e+18,gratis31mayıs2024,,7.375134482266849e+18,gratis31mayıs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Hayat_hayat_1999,7375298727958350597,orijinal ses,True,1100000,gratis,18300000000.0,,#gratis #gratisindirimi #gratis31Mayıs2024 #gratis31Mayıs%75indirim,8
23900,3989291.0,gratis,,1598899981165574.0,fondöten,,63258117.0,kapatıcı,,1629408715361285.0,keşfetteyizzz,,86182714.0,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,1637342470396934.0,fypシ,,462485.0,nenene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Türkçe Rap,7330336168557349637,orijinal ses,True,2800000,gratis,18300000000.0,,#gratis #fondöten #kapatıcı #keşfetteyizzz #keşfet #fypシ #nenene ,9
6111,86182714.0,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,1629408715361285.0,keşfetteyizzz,,1698373412832257.0,keşfetolmabüyüsü✨🔮,,1611578746309638.0,keşfetbeni,,3989291.0,gratis,,1598787182961666.0,gratisongkir,,88206367.0,gratisindirimi,,1613054980930565.0,keşfetedüş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,ElMusto,7369707699610979077,DALE DON DALE,True,244800,gratis,18300000000.0,,#keşfet #keşfetteyizzz #keşfetolmabüyüsü✨🔮 #keşfetbeni #gratis #gratisongkir #gratisindirimi #keşfetedüş ,12
19200,3989291.0,gratis,,49867445.0,indirim,,7197750.0,watsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Hikmedit,7348060511615781638,YouTube Hikmedit,True,825700,gratis,18300000000.0,,Gratis’te gösterdiğim ürünlerde kampanya var🤌 Reklam değildir #gratis #indirim #watsons ,20
14100,,,,,,,3989291.0,gratis,,49867445.0,indirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,zelal,7376658344217463558,orijinal ses,True,545000,gratis,18300000000.0,,@Ayşegül 🪬 @rumeysa_queen #gratis #indirim ,14
54,20009157.0,diyarbakır,,3989291.0,gratis,,86182714.0,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Mücadele Gazetesi,7385668267259808517,Mücadele Gazetesi - orijinal ses,False,8624,gratis,18300000000.0,,Görüntüler #Diyarbakır’dan! #Gratis'te indirim izdihamı #keşfet,11
9241,3989291.0,gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,bel6va,7207062968755882757,female rage,True,341100,gratis,18300000000.0,,vööööaaaaaaa #gratis ,13
2621,,,,3989291.0,gratis,,88206367.0,gratisindirimi,,1606612898040838.0,alışverişim,,229207.0,fyp,,86182714.0,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Rozerin,7375255610513214214,orijinal ses,True,279200,gratis,18300000000.0,,🛍️  . . . . @Gratis #gratis #gratisindirimi #alışverişim #fyp #keşfet @ozean_021 ,5
18100,86182714.0,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,1611266902130694.0,kesfetteyiz,,3989291.0,gratis,,1628000584060934.0,beniöneçıkart,"TikTok'ta Feature Kazan😍 Tarih: 15-24 Mart Şartlar: Sevdiğin bir müziği veya diyaloğu TikTok'a yükle, çekeceğin videoya #beniöneçıkart hashtagini ekle! Ödüller: 1. Her gün 5 videoya Feature! 2. Etkinlik sonunda, en iyi 3 video sahibi için 3 günlük Banner imkanı! 3. Etkinlik sonunda, en fazla paylaşılan 50 videonun (En az 1k izlenme) sahibine TikTok özel tişörtü hediye!",1663935709411330.0,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,DENII,7277530370344782598,suara asli - DENII,True,391100,gratis,18300000000.0,,Gratis Beyza 🥹🩷 idolümsün abla 🫶🏼 #keşfet #kesfetteyiz #gratis #beniöneçıkart #CapCut ,15
150,3989291.0,gratis,,88206367.0,gratisindirimi,,1622120830531590.0,izdiham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,İndirimbutonum,7375514197668154118,orijinal ses,True,56500,gratis,18300000000.0,,Gratis maceranız nasıldı dinlemeye geldim💖🥲 #gratis #gratisindirimi #izdiham reklamm,6
1356,1664495475082242.0,foryoupageofficiall,,1604302285252613.0,fypage,,44895.0,trend,,85133.0,viralvideo,,3989291.0,gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,•𝙍𝙚𝙡𝙖𝙭𝙞𝙣𝙜•,7237824219621395206,orijinal ses,True,154800,gratis,18300000000.0,,Asık oldum #foryoupageofficiall #fypage #trend #viralvideo #gratis ,12
80900,1664682134158341.0,reklamdeğil,,38537741.0,tavsiye,,1597377334718470.0,öneri,,37300807.0,favoriler,,1675263088311301.0,favoriürünler,,3989291.0,gratis,,83074821.0,alışveriş,,1619595313805317.0,gratistr,,45348403.0,kozmetik,,16607781.0,gratisalışverişi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Canal Records JP,6817422635597563905,Rock and Roll Session,False,2500000,gratis,18300000000.0,,Gratis favori ürünleri aldım🤍               #reklamdeğil #tavsiye #öneri #favoriler #favoriürünler #gratis #alışveriş #gratistr #kozmetik #gratisalışverişi ,73
