diggCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration
926,2024-05-28T23:30:30.000Z,promociones,,fotospolaroid,,polaroid,,ecuador🇪🇨,,fotosimpresas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,El Secuestro,promoecuador,748100,11
926,2024-05-14T01:06:32.000Z,megasecos,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,delicia,,delicioso,,hueca,,ambato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,40
9241,2024-06-01T06:15:44.000Z,gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,female rage,gratis,18300000000,13
92400,2023-06-08T21:04:40.000Z,timonypumba,,timonandpumba,,marketing,,hulahula,,insurance,,insurancetiktok,,insuranceagent,,comedy,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",elpaso,,elpasotx,,elpasotexas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,Te amo Duo,anuncio,1900000000,12
924,2023-06-24T23:39:06.000Z,buenaza,,shawarma,,ambato,,,,recomendaciones,,universidades,,estudiantes,,local,,ambato,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,34
9239,2023-09-08T01:08:59.000Z,latierritasantodomingo🇪🇨,,santodomingoecuador🇪🇨,,santodomingodelostsachilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,7
92300,2024-04-20T03:09:04.000Z,ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,13
920300,2024-01-05T02:14:31.000Z,tiendadeconveniencia,,conviniencestore,,ramen,,corea,,korea,,parati,,fyp,,foryourpage,,colombiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,Aesthetic,tienda,9700000000,210
92,2024-03-02T19:02:40.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",foryoupage,,flypシ,,fly,,aliexpress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,original sound,ofertas,14200000000,8
92,2024-07-10T16:55:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,som original,santodomingoecuador,1700000000,8
913100,2023-08-26T02:59:14.000Z,lentes,,parati,,optica,,lenstore,,salud,"Porque tu salud es lo más importante, cuéntanos los mejores tips para cuidarla",ojos,,visionyreino,,guayaquil,,ecuador,,lentes,,tendencia,,consejos,,agosto,,promocion,,ofertas,,primerolacomunidad,,lentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,26
9130,2024-02-22T17:46:02.000Z,buenagenetica👌😌,,ecuador🇪🇨,,santodomingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,original sound,santodomingoecuador,1700000000,14
91,2023-10-18T06:00:11.000Z,guayaquil,,ecuador,,noboapresidente,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,24
91,2024-07-10T22:49:05.000Z,teamaida,,aidaredru,,aidalucia,,coleguisailu💙,,coleguis💙,,luciadelapuertayaidaredru,,aidaredruyluciadelapuerta,,aidaylucia💙,,luciayaida💙,,españa🇪🇸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,sonido original,publi,33700000000,44
90900,2024-04-05T23:37:47.000Z,ecuador,,lomejordeecuador,,queverenecuador,,quito,,guayaquil,,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,108
90900,2024-05-17T03:12:11.000Z,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",negocios,,publicidad,,ledpanel,,chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,GATA ONLY,publicidad,59000000000,18
9085,2022-12-30T20:48:19.000Z,flipaclip,,warmapping,,peru,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,13
90800,2024-03-30T21:15:38.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",carterefe,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,7
907400,2024-05-17T02:25:46.000Z,marketing,,tipsdemarketing,,tipsparaemprendedores,,ipadpro,,samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,original sound,comerciales,789600000,87
90500,2022-03-30T16:19:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,31
90500,2024-03-08T20:18:24.000Z,,,clinicadentalsonrident,,brakets,,bracketsmetalicos,,bracketsquito,,ortodonciaquito,,ortodoncia,,ortodonciaquitonorte,,ortodoncista,,ortodoncistaquito,,clinicadentalquito,,frenectomy,,frenectomia,,frenectomiaalaser,,frenillo,,frenillolabial,,frenillocorto,,quito,,cotocollao,,quitonorte,,ecuador,,dentistaquito,,odontologoquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,GATA ONLY,quito,36100000000,10
901500,2024-01-09T17:50:05.000Z,shishishi,When you supposed to be home but Amapiano is calling.🎼   The December you don't want😂 How to shoot: 1. Click the shoot icon. 2. Click on “add sound”. 3. And there you go! Select the first sound you see under “discover”. 4. Have fun!,albiluvallejo,,luminous630,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,sonido original,publicidad,59000000000,105
90000,2023-11-08T15:47:40.000Z,startwithmake,,,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,Fashion show sound that enhances the model!(221809),publi,33700000000,66
900,2022-05-14T18:28:48.000Z,saludos,,ecuador🇪🇨,,parati,,lascostillasdedonosorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,45
9,2024-07-10T18:54:20.000Z,santodomingoecuador🇪🇨,,juegosmecanicos🎢🎡🎠,,fbyツforyou🤍🦋,,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,25
9,2024-07-10T14:58:42.000Z,santodomingoecuador,,santodomingodelostsachilas,,implantology,,santodomingodelostsáchilas,,dentistaentiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,Metas por Delante,santodomingoecuador,1700000000,22
898800,2024-01-31T04:43:07.000Z,kabirfaisal443,,thisislocalhero,,ajairapublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,17
89700,2024-02-29T19:56:12.000Z,maybellinemakeup,,freshtint,,readyfreshgo,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,true,false,sonido original,publicidad,59000000000,71
89700,2024-04-04T21:00:15.000Z,fyp,,parati,,fypシ,,promo24,,graduados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,sonido original,promo,32100000000,12
89600,2024-05-11T13:23:39.000Z,localhero,,kabirfaisal443,,tredingvideo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,foryoupage,,foryou,,bdtiktokofficial🇧🇩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,52
891700,2024-03-07T21:09:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,original sound - ᴍɪᴅɴɪɢʜᴛ,ad,525800000000,15
89000,2024-03-31T14:57:39.000Z,fyp,,fyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,15
89,2024-07-10T22:07:07.000Z,concejalalbertopantoja,,santodomingodelostsachilas,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,Motivational Backsound,santodomingoecuador,1700000000,39
88900,2023-12-19T04:02:21.000Z,🇪🇨🇪🇨,,ecuador🇪🇨,,pichincha_quito_🇪🇨,,pichincha_quito_🇪🇨,,machala_ecuador🇪🇨,,ambato_ecuador🇪🇨🇪🇨,,ecuador🇪🇨,,volcanesecuador,,ecuador🇪🇨,,🇪🇨🇪🇨😍,,ecuadortiktok,,🇪🇨🇪🇨🇪🇨,,🇪🇨🇪🇨🇪🇨🌎mundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,24
8888,2024-07-10T17:26:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,original sound - mrduartexd,tienda,9700000000,35
8884,2024-06-28T19:12:29.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,estadosunidos,,noticias,,familiares,,joselyntoaquiza,,pidenayuda,,fyp,,parati,,newyork,,usa,,ambato,,ecuador,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tendencia,,qepd🙏💔🕊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,67
8880,2024-07-05T04:53:51.000Z,,,angeliqueboyer,,elamorinvencible,,novelasmexicanas,,anuncios,,productplacement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,original sound,anuncio,1900000000,45
8865,2022-10-31T02:32:59.000Z,conoceloja,,aerotoursloja,,viajar,Pack your bags and #Viajar.,conocer,,turismoloja,,lojaruristica,,lojaecuador,,ecuadorloja,,ecuadorturismo,,toursloja,,lojaec,,toursdesdeloja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,sonido original,loja,8300000000,10
884200,2024-03-21T19:09:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,son original,ad,525800000000,271
8838,2024-03-18T20:27:26.000Z,polo,,tommyhilfiger,,pirlo,,bélico,,colombia,,importada,,blessed,,ecuador,,santodomingo,,premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,36
882900,2024-06-17T18:24:18.000Z,fypシ,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,ecuador,,quito,,monlaferte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,39
88100,2022-08-15T20:26:51.000Z,videotutorial,,mobilevideography,,phonography,,editingvideo,,filmmaker,"Pull out your camera, frame your shot, and show us why you're a #Filmmaker.",filmmaking,,phototheday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,original sound,comercial,3100000000,33
88100,2024-05-29T16:31:06.000Z,promo25,,prepromo25,,pyfツ,,nicaragua🇳🇮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,true,sonido original,promo,32100000000,36
88000,2024-05-22T12:08:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,15
88,2024-07-11T02:05:07.000Z,2024,,tendencia,,ventas,,moda,Muestra tus looks más creativos y comparte los mejores tips de #Moda ✨🧥👢,ventas,,foryou,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",envios,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,enprendedor,,tiendaonline,,comercial,,invierte,,paratii,,tendencia,,fyp,,premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,Bendecido,comercial,3100000000,73
88,2023-04-11T21:29:20.000Z,foryoupage,,foryou,,lojas,,crescernotiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,Me Gustas Tu - Sped Up Version,loja,8300000000,46
87900,2023-06-29T07:36:36.000Z,fypage,,gratisalışverişi,,gratisindirimi,,favoriürünlerim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,Makeba,gratis,18300000000,16
87900,2024-06-17T10:59:43.000Z,,,,,komorebi,,girigiri,,ローカルカンピオーネ,,localcampione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,オリジナル楽曲 - ローカルカンピオーネ🗾👑,local,6900000000,17
87800,2024-06-20T14:45:10.000Z,📷,,,,locallivingnj,,meadowlandsstatefair,,fairfun,,njevents,,fireworks,"Baby, you are the firework!!! Try to create the most beautiful musical by combinging a great song with a firework video.",familyfun,Gather the family for some awesome family games or show us how you have fun together!  👨‍👩‍👦‍👦,summervibes,"Summer state of mind 🌴🌺 Share your summer secrets from refreshing recipes and trendy outfits to travel plans, vlogs, and more. Let's turn up the heat! 🔓🌅 Redeem your summer coupons here: https://shorturl.at/OHONM",unlimitedrides,,fairfood,,carnivalgames,,pettingzoo,,newjersey,,summer2024,"Summer is here! Share with us your summer escapades, summer-proof looks, fits and all the must-haves for the sea-sun 🏖",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,12
87700,2023-11-30T18:38:52.000Z,,,salpicon,,publi,,recetasnavideñas,,aperitivo,,cocinaentiktok,Alerta foodies y amantes de la cocina. ¡Este es vuestro hashtag! Utiliza #CocinaEnTikTok para compartir tus mejores recetas y descubrir muchas más 👨‍🍳🍳🥨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,Aesthetic,publi,33700000000,27
876100,2024-05-23T01:46:44.000Z,tengo_tengo_el_refrio_lleno,,Quito,,Foraneos,,para_ti,,Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,8
87600,2024-01-09T12:04:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,40
8750,2024-04-27T08:36:36.000Z,,,clarinsmakeup,,glowup,Show us your glow up - comparing past vs present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,sonido original,publi,33700000000,26
875,2023-10-25T22:29:10.000Z,huecasambato,,concejal,,alexvalladares,,ambato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,86
87300,2024-04-28T18:33:13.000Z,foryou,,parati,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,limpia,,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,sonido original,cuenca,11700000000,40
87,2024-07-10T23:49:19.000Z,tutorial,¡Descubre con un #Tutorial eso que no sabías cómo hacer! Pon manos a la obra y participa en el challenge mostrando tus resultados. 💡,trend,,perte,,foryou,,italy,🇮🇹 Bella Italia 🇮🇹,fyp,,fypシ,,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",tuto,,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",greenscreen,"Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.",omg,Share with us a situation that had you saying: omg!,magic,"Show us your mystical magical tricks in a musical, and make sure to tag it!",filter,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,4u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,rey.amp history repeats itself edit,ad,525800000000,16
87,2024-07-11T01:11:23.000Z,parati,,ecuador,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,guayaquil,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",chesme,,batalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,23
869400,2024-03-06T22:32:45.000Z,roytwins,,lasgemelasdelfree,,roylimaryroyerlin,,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,sonido original,free,68200000000,24
86800,2024-06-23T22:55:19.000Z,prueba,,foddies,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,delicioso,,restaurante,,guayaquil,,rico,,ecuador,,dondecomer,,salida,,noche,,almuerzo,,cortes,,citas,,lugarnuevo,,mejorlugar,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,LOMIIEL LUPITA EN YOUTUBE,guayaquil,36900000000,52
868,2024-07-10T19:05:40.000Z,,,ecuador,,machangara,,rio,,quito,,uio,,pabelmuñoz,,danielnoboa,,contaminacion,,agua,,ecosistema,,naturaleza,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,noticias,,guayaquil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,Le Monde - From Talk to Me,quito,36100000000,33
8675,2024-07-10T20:35:33.000Z,tips,Show us your pro #Tips.,tiktok,,creadordecontenido,,tipsparatiktok,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,contentcreator,,canjes,,canje,,publicidad,,contentcreator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,sonido original,publicidad,59000000000,92
864300,2023-10-17T15:06:28.000Z,ventas,,franquicia,,marketing,,malservicio,,fastfashion,,retail,,zara,,tienda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,"Suspense, horror, piano and music box",tienda,9700000000,45
